country_code,state_code,state_name,geonameid
ET,52,somali,444186
ET,53,tigray,444187
ET,SI,sidama region,8299784
ET,55,central ethiopia regional state,12902749
ET,56,south ethiopia regional state,12902766
ET,SW,south west ethiopia peoples' region,12902784
FI,19,lapland,830603
FI,18,kainuu,830664
FI,17,north ostrobothnia,830667
FI,16,central ostrobothnia,830675
FI,15,ostrobothnia,830676
FI,14,south ostrobothnia,830682
FI,13,central finland,830685
FI,12,north karelia,830686
FI,11,north savo,830690
FI,10,south savo,830695
FI,09,south karelia,830699
FI,08,kymenlaakso,830703
FI,06,pirkanmaa,830704
FI,05,kanta-häme,830705
FI,02,southwest finland,830708
FI,01,uusimaa,830709
FI,07,paijat-hame,831040
FI,04,satakunta,831041
FJ,05,western,2194371
FJ,03,northern,2199295
FJ,01,central,2205272
FJ,02,eastern,4036647
FJ,04,rotuma,6324593
FM,04,yap state,2081175
FM,02,pohnpei state,2081550
FM,01,kosrae,2082036
FM,03,chuuk,2082282
FO,VG,vágar,2610816
FO,SU,suðuroy,2612137
FO,ST,streymoy,2612225
FO,SA,sandoy,2614219
FO,NO,norðoyar,2616145
FO,OS,eysturoy,2622387
FR,93,provence-alpes-côte d'azur,2985244
FR,52,pays de la loire,2988289
FR,11,île-de-france,3012874
FR,94,corsica,3023519
FR,24,centre,3027939
FR,53,brittany,3030293
FR,27,bourgogne,11071619
FR,75,nouvelle-aquitaine,11071620
FR,28,normandy,11071621
FR,44,grand est,11071622
FR,76,occitanie,11071623
FR,32,hauts-de-france,11071624
FR,84,rhône-alpes,11071625
GA,09,woleu-ntem,2396076
GA,08,ogooué-maritime,2396924
GA,07,ogooué-lolo,2396925
GA,06,ogooué-ivindo,2396926
GA,05,nyanga,2397141
GA,04,ngouni,2397466
GA,03,moyen-ogooué,2397842
GA,02,haut-ogooué,2400454
GA,01,estuaire,2400682
GB,WLS,wales,2634895
GB,SCT,scotland,2638360
GB,NIR,northern ireland,2641364
GB,ENG,england,6269131
GD,06,saint patrick parish,3579907
GD,05,saint mark parish,3579913
GD,04,saint john parish,3579919
GD,03,saint george parish,3579926
GD,02,saint david parish,3579932
GD,01,saint andrew parish,3579938
GD,10,carriacou and petite martinique,7303836
GE,51,tbilisi,611716
GE,04,adjara,615929
GE,68,kvemo kartli,865536
GE,67,kakheti,865537
GE,65,guria,865538
GE,66,imereti,865539
GE,73,shida kartli,865540
GE,69,mtskheta-mtianeti,865541
GE,70,racha-lechkhumi and kvemo svaneti,865542
GE,71,samegrelo and zemo svaneti,865543
GE,72,samtskhe-javakheti,865544
GE,02,abkhazia,6643410
GF,GF,guyane,6690605
GG,6417213,st pierre du bois,6417213
GG,6417214,torteval,6417214
GG,6417215,saint saviour,6417215
GG,6417223,forest,6417223
GG,6417224,st martin,6417224
GG,6417226,saint andrew,6417226
GG,6417228,st peter port,6417228
GG,6417229,castel,6417229
GG,6417230,vale,6417230
GG,6417233,st sampson,6417233
GG,8989934,alderney,8989934
GH,09,western,2294076
GH,08,volta,2294234
GH,11,upper west,2294286
GH,10,upper east,2294291
GH,06,northern,2297169
GH,01,greater accra,2300569
GH,05,eastern,2301360
GH,04,central,2302353
GH,02,ashanti,2304116
GH,13,bono,12105069
GH,16,oti,12105070
GH,15,north east,12105071
GH,12,ahafo,12105072
GH,14,bono east,12105073
GH,17,savannah,12105074
GH,18,western north,12105075
GL,04,kujalleq,7602005
GL,06,qeqqata,7602006
GL,07,sermersooq,7602007
GL,11839534,qeqertalik,11839534
GL,11839537,avannaata,11839537
GM,05,western,2411683
GM,04,upper river,2411711
GM,07,north bank,2412353
GM,03,central river,2412707
GM,02,lower river,2412716
GM,01,banjul,2413875
GN,04,conakry,2422464
GN,B,boké region,8335085
GN,F,faranah,8335086
GN,K,kankan region,8335087
GN,D,kindia,8335088
GN,L,labé region,8335089
GN,M,mamou region,8335090
GN,N,nzérékoré region,8335091
GP,GP,guadeloupe,6690363
GQ,03,annobon,2310307
GQ,04,bioko norte,2566978
GQ,05,bioko sur,2566979
GQ,06,centro sur,2566980
GQ,07,kié-ntem,2566981
GQ,08,litoral,2566982
GQ,09,wele-nzas,2566983
GQ,10,djibloho,12168385
GR,736572,mount athos,736572
GR,ESYE31,attica,6692632
GR,ESYE24,central greece,6697800
GR,ESYE12,central macedonia,6697801
GR,ESYE43,crete,6697802
GR,ESYE11,east macedonia and thrace,6697803
GR,ESYE21,epirus,6697804
GR,ESYE22,ionian islands,6697805
GR,ESYE41,north aegean,6697806
GR,ESYE25,peloponnese,6697807
GR,ESYE42,south aegean,6697808
GR,ESYE14,thessaly,6697809
GR,ESYE23,west greece,6697810
GR,ESYE13,west macedonia,6697811
GT,22,zacapa,3587586
GT,21,totonicapán,3588257
GT,20,suchitepeque,3588668
GT,19,sololá,3588697
GT,18,santa rosa department,3589172
GT,17,san marcos,3589801
GT,16,sacatepéquez,3590686
GT,15,retalhuleu,3590857
GT,14,quiché,3590964
GT,13,quetzaltenango,3590978
GT,12,petén,3591410
GT,11,jutiapa,3595067
GT,10,jalapa,3595236
GT,09,izabal department,3595259
GT,08,huehuetenango,3595415
GT,07,guatemala,3595530
GT,06,escuintla,3595802
GT,05,el progreso,3596416
GT,04,chiquimula,3598464
GT,03,chimaltenango,3598571
GT,02,baja verapaz,3599602
GT,01,alta verapaz,3599773
GU,PI,piti,4038478
GU,SR,santa rita,4038555
GU,SJ,sinajana,4038590
GU,TF,talofofo,4038652
GU,TM,tamuning,4038661
GU,UM,umatac,4038739
GU,YG,yigo,4038796
GU,YN,yona,4038811
GU,ME,merizo,4043396
GU,MA,mangilao,4043416
GU,AH,agana heights,4043524
GU,CP,chalan pago-ordot,4043614
GU,AS,asan,4043691
GU,AT,agat,4043725
GU,DD,dededo,4043877
GU,BA,barrigada,4043885
GU,AN,hagatna,4044019
GU,IN,inarajan,4044041
GU,MT,mongmong-toto-maite,4044148
GW,07,tombali,2368955
GW,02,quinara,2370360
GW,04,oio,2371071
GW,10,gabú,2372533
GW,06,cacheu,2374312
GW,05,bolama,2374689
GW,11,bissau,2374776
GW,12,biombo,2374820
GW,01,bafatá,2375255
GY,19,upper takutu-upper essequibo,3375463
GY,18,upper demerara-berbice,3375469
GY,17,potaro-siparuni,3376386
GY,16,pomeroon-supenaam,3376407
GY,15,mahaica-berbice,3377274
GY,14,essequibo islands-west demerara,3378741
GY,13,east berbice-corentyne,3378840
GY,12,demerara-mahaica,3378950
GY,11,cuyuni-mazaruni,3379023
GY,10,barima-waini,3379515
HK,NYL,yuen long,1818224
HK,NTW,tsuen wan,1818458
HK,NTP,tai po,1818672
HK,NSK,sai kung district,1819049
HK,NIS,islands,1819708
HK,HCW,central and western,7533598
HK,HWC,wan chai,7533607
HK,HEA,eastern district,7533608
HK,HSO,southern district,7533609
HK,KYT,yau tsim mong district,7533610
HK,KSS,sham shui po district,7533611
HK,KKC,kowloon city,7533612
HK,KWT,wong tai sin district,7533613
HK,KKT,kwun tong district,7533614
HK,NKT,kwai tsing district,7533615
HK,NTM,tuen mun,7533616
HK,NNO,north district,7533617
HK,NST,sha tin,7533618
HN,18,yoro department,3600193
HN,17,valle department,3600456
HN,16,santa bárbara department,3601689
HN,15,olancho department,3604249
HN,14,ocotepeque department,3604318
HN,13,lempira department,3606066
HN,12,la paz department,3607251
HN,11,bay islands,3608814
HN,10,intibucá department,3608833
HN,09,gracias a dios department,3609583
HN,08,francisco morazán department,3609672
HN,07,el paraíso department,3610942
HN,06,cortés department,3613140
HN,05,copán department,3613229
HN,04,comayagua department,3613319
HN,03,colón department,3613358
HN,02,choluteca department,3613527
HN,01,atlántida department,3615027
HR,01,bjelovar-bilogora,3337511
HR,02,brod-posavina,3337512
HR,03,dubrovnik-neretva,3337513
HR,04,istria,3337514
HR,05,karlovac,3337515
HR,06,koprivnica-križevci,3337518
HR,07,krapina-zagorje,3337519
HR,08,lika-senj,3337520
HR,09,međimurje,3337521
HR,10,county of osijek-baranja,3337522
HR,11,požega-slavonia,3337523
HR,12,primorje-gorski kotar,3337524
HR,13,šibenik-knin,3337525
HR,14,sisak-moslavina,3337526
HR,15,split-dalmatia,3337527
HR,16,varaždin,3337528
HR,18,vukovar-srijem,3337529
HR,19,zadar,3337530
HR,20,zagreb county,3337531
HR,21,zagreb,3337532
HR,17,virovitica-podravina,3337533
HT,13,sud-est,3716950
HT,12,sud,3716952
HT,11,ouest,3719432
HT,03,nord-ouest,3719536
HT,10,nord-est,3719540
HT,09,nord,3719543
HT,14,grand'anse,3724613
HT,07,centre,3728069
HT,06,artibonite,3731053
HT,15,nippes,7115999
HU,18,szabolcs-szatmár-bereg,715593
HU,20,jász-nagykun-szolnok,719637
HU,11,heves county,720002
HU,10,hajdú-bihar,720293
HU,06,csongrád,721589
HU,04,borsod-abaúj-zemplén,722064
HU,03,bekes county,722433
HU,24,zala county,3042613
HU,23,veszprém,3042925
HU,22,vas county,3043047
HU,21,tolna county,3043845
HU,17,somogy county,3045226
HU,16,pest county,3046431
HU,14,nógrád,3047348
HU,12,komárom-esztergom,3049518
HU,09,győr-moson-sopron,3051977
HU,08,fejér,3053028
HU,05,budapest,3054638
HU,02,baranya,3055399
HU,01,bács-kiskun,3055744
ID,26,north sumatra,1213642
ID,01,aceh,1215638
ID,10,yogyakarta,1621176
ID,32,south sumatra,1626196
ID,24,west sumatra,1626197
ID,31,north sulawesi,1626229
ID,22,southeast sulawesi,1626230
ID,21,central sulawesi,1626231
ID,38,south sulawesi,1626232
ID,37,riau,1629652
ID,18,east nusa tenggara,1633791
ID,17,west nusa tenggara,1633792
ID,28,maluku,1636627
ID,15,lampung,1638535
ID,14,east kalimantan,1641897
ID,13,central kalimantan,1641898
ID,12,south kalimantan,1641899
ID,11,west kalimantan,1641900
ID,08,east java,1642668
ID,07,central java,1642669
ID,30,west java,1642672
ID,05,jambi,1642856
ID,04,jakarta,1642907
ID,36,papua,1643012
ID,03,bengkulu,1649147
ID,02,bali,1650535
ID,33,banten,1923045
ID,34,gorontalo,1923046
ID,35,bangka–belitung islands,1923047
ID,29,north maluku,1958070
ID,39,west papua,1996549
ID,41,west sulawesi,1996550
ID,40,riau islands,1996551
ID,42,north kalimantan,8604684
ID,PD,southwest papua,12503510
ID,PT,central papua,12503511
ID,PE,highland papua,12503512
ID,PS,south papua,12503513
IE,C,connacht,7521313
IE,L,leinster,7521314
IE,M,munster,7521315
IE,U,ulster,7521316
IL,06,jerusalem,293198
IL,05,tel aviv,293396
IL,04,haifa,294800
IL,03,northern district,294824
IL,02,central district,294904
IL,01,southern district,294952
IL,WE,judea and samaria area,11821181
IM,9782164,andreas,9782164
IM,9782165,arbory,9782165
IM,9782166,ballaugh,9782166
IM,9782167,braddan,9782167
IM,9782168,bride,9782168
IM,9782169,castletown,9782169
IM,9782170,douglas,9782170
IM,9782171,german,9782171
IM,9782172,jurby,9782172
IM,9782173,laxey,9782173
IM,9782176,lezayre,9782176
IM,9782180,lonan,9782180
IM,9782182,malew,9782182
IM,9782183,marown,9782183
IM,9782184,maughold,9782184
IM,9782185,michael,9782185
IM,9782186,onchan,9782186
IM,9782187,patrick,9782187
IM,9782188,peel,9782188
IM,9782189,port erin,9782189
IM,9782190,port st mary,9782190
IM,9782191,ramsey,9782191
IM,9782192,rushen,9782192
IM,9782193,santon,9782193
IN,28,west bengal,1252881
IN,36,uttar pradesh,1253626
IN,26,tripura,1254169
IN,40,telangana,1254788
IN,25,tamil nadu,1255053
IN,29,sikkim,1256312
IN,24,rajasthan,1258899
IN,23,punjab,1259223
IN,22,puducherry,1259424
IN,21,odisha,1261029
IN,20,nagaland,1262271
IN,31,mizoram,1262963
IN,18,meghalaya,1263207
IN,17,manipur,1263706
IN,16,maharashtra,1264418
IN,35,madhya pradesh,1264542
IN,14,laccadives,1265206
IN,13,kerala,1267254
IN,19,karnataka,1267701
IN,12,jammu and kashmir,1269320
IN,11,himachal pradesh,1270101
IN,10,haryana,1270260
IN,09,gujarat,1270770
IN,33,goa,1271157
IN,07,delhi,1273293
IN,05,chandigarh,1274744
IN,34,bihar,1275715
IN,03,assam,1278253
IN,30,arunachal pradesh,1278341
IN,02,andhra pradesh,1278629
IN,01,andaman and nicobar,1278647
IN,37,chhattisgarh,1444364
IN,38,jharkhand,1444365
IN,39,uttarakhand,1444366
IN,41,ladakh,12096464
IN,52,dadra and nagar haveli and daman and diu,12165662
IQ,02,basra,89341
IQ,16,wāsiţ,89693
IQ,18,salah ad din,91695
IQ,15,nineveh,92877
IQ,14,maysan,93540
IQ,12,karbalāʼ,94823
IQ,11,erbil,95445
IQ,10,diyālá,96965
IQ,09,dhi qar,97019
IQ,08,duhok,97270
IQ,07,baghdad,98180
IQ,06,bābil,98227
IQ,13,kirkuk,98410
IQ,05,sulaymaniyah,98465
IQ,17,an najaf,98862
IQ,04,al qādisīyah,99022
IQ,03,al muthanna governorate,99032
IQ,01,al anbar,99592
IQ,19,halabja governorate,12218240
IR,26,tehran,110791
IR,36,zanjan,111452
IR,40,yazd province,111821
IR,25,semnan,116401
IR,35,māzandarān,124544
IR,34,markazi,124763
IR,23,lorestan province,125605
IR,16,kurdistan province,126584
IR,05,kohgiluyeh and boyer-ahmad,126878
IR,15,khuzestan,127082
IR,13,kermanshah province,128222
IR,29,kerman,128231
IR,10,ilam province,130801
IR,11,hormozgan,131222
IR,09,hamadan province,132142
IR,08,gilan province,133349
IR,07,fars,134766
IR,03,chaharmahal and bakhtiari,139677
IR,22,bushehr,139816
IR,33,east azerbaijan,142549
IR,01,west azerbaijan,142550
IR,32,ardabil province,413931
IR,28,isfahan,418862
IR,37,golestan,443792
IR,38,qazvin province,443793
IR,39,qom province,443794
IR,04,sistan and baluchestan,1159456
IR,41,south khorasan province,6201374
IR,42,razavi khorasan,6201375
IR,43,north khorasan,6201376
IR,44,alborz province,7648907
IS,41,northwest,3337403
IS,40,northeast,3337404
IS,38,east,3337405
IS,42,south,3337406
IS,39,capital region,3426182
IS,43,southern peninsula,3426183
IS,45,west,3426184
IS,44,westfjords,3426185
IT,15,sicily,2523119
IT,14,sardinia,2523228
IT,03,calabria,2525468
IT,20,veneto,3164604
IT,19,aosta valley,3164857
IT,18,umbria,3165048
IT,17,trentino-alto adige,3165244
IT,16,tuscany,3165361
IT,13,apulia,3169778
IT,12,piedmont,3170831
IT,11,molise,3173222
IT,10,the marches,3174004
IT,09,lombardy,3174618
IT,08,liguria,3174725
IT,07,lazio,3174976
IT,06,friuli venezia giulia,3176525
IT,05,emilia-romagna,3177401
IT,04,campania,3181042
IT,02,basilicate,3182306
IT,01,abruzzo,3183560
JE,3237072,st clement,3237072
JE,3237073,st saviour,3237073
JE,3237200,st. brelade,3237200
JE,3237203,grouville,3237203
JE,3237212,st mary,3237212
JE,3237214,st lawrence,3237214
JE,3237221,st peter,3237221
JE,3237229,st ouen,3237229
JE,3237497,st john,3237497
JE,3237530,trinity,3237530
JE,3237716,st martîn,3237716
JE,3237864,st helier,3237864
JM,16,westmoreland,3488081
JM,15,trelawny parish,3488222
JM,14,saint thomas parish,3488688
JM,13,saint mary parish,3488693
JM,12,saint james parish,3488700
JM,11,st. elizabeth,3488708
JM,10,saint catherine parish,3488711
JM,09,saint ann parish,3488715
JM,08,saint andrew parish,3488716
JM,07,portland parish,3488997
JM,04,manchester,3489586
JM,17,kingston,3489853
JM,02,hanover,3490145
JM,01,clarendon,3490952
JO,19,ma’an,248380
JO,18,irbid,248944
JO,17,zarqa,250092
JO,12,tafielah,250199
JO,16,amman,250439
JO,15,mafraq,250583
JO,09,karak,250625
JO,02,balqa,250751
JO,20,ajlun,443120
JO,22,jerash,443121
JO,21,aqaba,443122
JO,23,madaba,443123
JP,46,yamanashi,1848649
JP,45,yamaguchi,1848681
JP,43,wakayama,1848938
JP,42,toyama,1849872
JP,41,tottori,1849890
JP,40,tokyo,1850144
JP,39,tokushima,1850157
JP,38,tochigi,1850310
JP,37,shizuoka,1851715
JP,36,shimane,1852442
JP,35,shiga,1852553
JP,34,saitama,1853226
JP,33,saga,1853299
JP,32,osaka,1853904
JP,47,okinawa,1854345
JP,31,okayama,1854381
JP,30,oita,1854484
JP,29,niigata,1855429
JP,28,nara,1855608
JP,27,nagasaki,1856156
JP,26,nagano,1856210
JP,25,miyazaki,1856710
JP,23,mie,1857352
JP,22,kyoto,1857907
JP,21,kumamoto,1858419
JP,20,kochi,1859133
JP,19,kanagawa,1860291
JP,18,kagoshima,1860825
JP,17,kagawa,1860834
JP,15,ishikawa,1861387
JP,13,hyōgo,1862047
JP,11,hiroshima,1862413
JP,10,gunma,1863501
JP,09,gifu,1863640
JP,07,fukuoka,1863958
JP,06,fukui,1863983
JP,05,ehime,1864226
JP,01,aichi,1865694
JP,44,yamagata,2110554
JP,24,miyagi,2111888
JP,16,iwate,2112518
JP,14,ibaraki,2112669
JP,08,fukushima,2112922
JP,04,chiba,2113014
JP,02,akita,2113124
JP,12,hokkaido,2130037
JP,03,aomori,2130656
KE,55,west pokot county,178145
KE,54,wajir county,178440
KE,52,uasin gishu county,178837
KE,51,turkana county,178914
KE,50,trans nzoia,179068
KE,49,tharaka - nithi,179380
KE,48,tana river county,179585
KE,46,siaya county,180320
KE,45,samburu county,180782
KE,05,nairobi county,184742
KE,38,murang'a,185578
KE,37,mombasa county,186298
KE,35,meru county,186824
KE,34,marsabit county,187583
KE,33,mandera county,187895
KE,29,laikipia,189794
KE,28,kwale county,190106
KE,27,kitui county,191037
KE,26,kisumu county,191242
KE,25,kisii county,191298
KE,24,kirinyaga county,191420
KE,23,kilifi county,192064
KE,22,kiambu county,192709
KE,21,kericho county,192898
KE,20,kakamega county,195271
KE,18,isiolo county,196228
KE,16,garissa county,197744
KE,15,embu county,198474
KE,13,busia county,199987
KE,12,bungoma county,200066
KE,10,baringo,200573
KE,43,nyandarua county,7603036
KE,53,vihiga county,7667638
KE,30,lamu,7667643
KE,31,machakos county,7667644
KE,32,makueni county,7667645
KE,14,elegeyo-marakwet,7667646
KE,47,taita taveta,7667652
KE,19,kajiado county,7667657
KE,44,nyeri county,7667661
KE,17,homa bay county,7667665
KE,11,bomet county,7667666
KE,36,migori county,7667678
KE,39,nakuru county,7668902
KE,41,narok county,7668904
KE,42,nyamira county,7806857
KE,40,nandi,8051212
KG,08,osh region,1346798
KG,09,batken,1463580
KG,06,talas region,1527297
KG,04,naryn region,1527590
KG,07,issyk-kul,1528260
KG,01,bishkek,1528334
KG,03,jalal-abad region,1529778
KG,02,chuy region,1538652
KG,10,osh city,10300944
KH,12,pursat,1821301
KH,29,battambang,1821310
KH,19,takeo,1821939
KH,18,svay rieng,1821992
KH,17,stung treng,1822028
KH,27,ŏtâr méanchey,1822210
KH,24,siem reap,1822213
KH,23,ratanakiri,1822449
KH,14,prey veng,1822609
KH,13,preah vihear,1822676
KH,22,phnom penh,1830103
KH,30,pailin,1830206
KH,10,mondolkiri,1830306
KH,09,kratie,1830563
KH,26,kep,1830937
KH,08,koh kong,1831037
KH,07,kandal,1831095
KH,21,kampot,1831111
KH,05,kampong thom,1831124
KH,04,kampong speu province,1831132
KH,03,kampong chhnang,1831166
KH,02,kampong cham,1831172
KH,28,preah sihanouk,1899262
KH,25,banteay meanchey,1899273
KH,31,tboung khmum,7647525
KI,01,gilbert islands,2110215
KI,02,line islands,4030940
KI,03,phoenix islands,7521379
KM,03,mohéli,921780
KM,02,grande comore,921882
KM,01,anjouan,922001
KN,15,trinity palmetto point,3575114
KN,13,middle island,3575164
KN,12,saint thomas lowland,3575165
KN,11,saint peter basseterre,3575168
KN,10,saint paul charlestown,3575171
KN,09,saint paul capesterre,3575172
KN,08,saint mary cayon,3575173
KN,07,saint john figtree,3575175
KN,06,saint john capesterre,3575176
KN,05,saint james windwa,3575177
KN,04,saint george gingerland,3575179
KN,03,saint george basseterre,3575180
KN,02,saint anne sandy point,3575183
KN,01,christ church nichola town,3575476
KP,12,pyongyang,1871856
KP,15,south pyongan,1871952
KP,11,p'yŏngan-bukto,1871954
KP,09,kangwŏn-do,1876101
KP,06,south hwanghae,1876884
KP,07,north hwanghae,1876888
KP,03,south hamgyong,1877450
KP,13,yanggang-do,2039332
KP,17,north hamgyong,2044245
KP,01,chagang,2045265
KP,18,rason,2054927
KP,14,nampo,12902702
KP,19,kaesong,12902703
KR,21,ulsan,1833742
KR,19,daejeon,1835224
KR,15,daegu,1835327
KR,11,seoul,1835847
KR,10,busan,1838519
KR,14,gyeongsangbuk-do,1841597
KR,13,gyeonggi-do,1841610
KR,18,gwangju,1841808
KR,06,gangwon-do,1843125
KR,12,incheon,1843561
KR,17,chungcheongnam-do,1845105
KR,05,north chungcheong,1845106
KR,16,jeollanam-do,1845788
KR,03,jeollabuk-do,1845789
KR,01,jeju-do,1846265
KR,20,gyeongsangnam-do,1902028
KR,22,sejong-si,8394437
KW,08,hawalli,285628
KW,02,al asimah,285788
KW,05,al jahra governorate,285798
KW,07,al farwaniyah,285816
KW,04,al aḩmadī,285841
KW,09,mubārak al kabīr,7733358
KY,10346796,george town,10346796
KY,10375968,west bay,10375968
KY,10375969,bodden town,10375969
KY,10375970,north side,10375970
KY,10375971,east end,10375971
KY,10375972,sister island,10375972
KZ,07,batys qazaqstan,607847
KZ,09,mangghystaū,608879
KZ,06,atyrau oblisi,609862
KZ,04,aktyubinskaya oblast’,610688
KZ,15,east kazakhstan,1517381
KZ,03,aqmola,1518003
KZ,16,north kazakhstan,1519367
KZ,11,pavlodar region,1520239
KZ,14,qyzylorda,1521406
KZ,13,qostanay,1521671
KZ,12,karaganda,1523401
KZ,17,zhambyl,1524444
KZ,10,turkistan,1524787
KZ,02,almaty,1526395
KZ,01,almaty region,1537162
KZ,1537272,shymkent,1537272
KZ,08,baikonur,1538316
KZ,05,astana,1538317
KZ,12510143,abai region,12510143
KZ,12510144,jetisu region,12510144
KZ,12510145,ulytau region,12510145
LA,14,xiangkhoang,1652077
LA,13,xiagnabouli,1652210
LA,27,vientiane,1652238
LA,20,savannakhet province,1653315
LA,19,salavan province,1653333
LA,18,phôngsali,1653893
LA,07,oudômxai,1654491
LA,17,luang prabang province,1655558
LA,16,loungnamtha,1655561
LA,15,khammouane province,1656538
LA,03,houaphan,1657114
LA,02,champasak province,1657818
LA,01,attapu,1665045
LA,26,xékong,1904615
LA,22,bokeo,1904616
LA,23,bolikhamsai,1904617
LA,24,vientiane prefecture,1904618
LA,28,xaisomboun,11395958
LB,05,mont-liban,273607
LB,04,beyrouth,276780
LB,09,liban-nord,278297
LB,06,south governorate,279894
LB,08,béqaa,280282
LB,07,nabatîyé,444191
LB,10,aakkâr,6201370
LB,11,baalbek-hermel governorate,6201371
LC,10,vieux-fort,3576413
LC,09,soufrière,3576441
LC,08,micoud,3576567
LC,07,laborie,3576662
LC,06,gros-islet,3576685
LC,05,dennery,3576764
LC,04,choiseul,3576794
LC,03,castries,3576810
LC,01,anse-la-raye,3576891
LC,12,canaries,11351387
LI,11,vaduz,3042031
LI,10,triesenberg,3042034
LI,09,triesen,3042036
LI,08,schellenberg,3042038
LI,07,schaan,3042042
LI,06,ruggell,3042047
LI,05,planken,3042050
LI,04,mauren,3042056
LI,03,gamprin,3042063
LI,02,eschen,3042069
LI,01,balzers,3042074
LK,36,western province,1223421
LK,35,uva province,1225265
LK,34,southern province,1227618
LK,33,sabaragamuwa province,1228435
LK,32,north western province,1232860
LK,30,north central province,1232870
LK,29,central province,1249296
LK,38,northern province,7671049
LK,37,eastern province,8133521
LR,10,sinoe county,2273898
LR,09,nimba,2274688
LR,14,montserrado county,2274890
LR,13,maryland county,2275099
LR,20,lofa county,2275344
LR,19,grand gedeh county,2276622
LR,12,grand cape mount county,2276627
LR,11,grand bassa county,2276630
LR,01,bong county,2278292
LR,15,bomi county,2278324
LR,16,grand kru county,2588490
LR,17,margibi county,2588491
LR,18,river cess county,2588492
LR,21,gbarpolu county,2593119
LR,22,river gee county,2593120
LS,19,thaba-tseka,932011
LS,18,quthing,932184
LS,17,qacha's nek district,932219
LS,16,mokhotlong district,932418
LS,15,mohale's hoek district,932439
LS,14,maseru district,932506
LS,13,mafeteng district,932615
LS,12,leribe,932700
LS,11,butha-buthe,932888
LS,10,berea,932932
LT,56,alytus,864389
LT,57,kaunas,864477
LT,58,klaipėda county,864478
LT,59,marijampolė county,864479
LT,60,panevėžys,864480
LT,61,siauliai,864481
LT,62,tauragė county,864482
LT,63,telsiai,864483
LT,64,utena,864484
LT,65,vilnius,864485
LU,WI,wiltz,2959975
LU,VD,vianden,2960020
LU,RM,remich,2960152
LU,RD,redange,2960161
LU,ME,mersch,2960275
LU,LU,luxembourg,2960315
LU,GR,grevenmacher,2960514
LU,ES,esch-sur-alzette,2960599
LU,EC,echternach,2960629
LU,DI,diekirch,2960656
LU,CL,clervaux,2960683
LU,CA,capellen,2960696
LV,33,ventspils municipality,454307
LV,32,ventspils,454311
LV,31,valmiera,454564
LV,30,valka,454571
LV,29,tukums municipality,454771
LV,28,talsi municipality,454968
LV,27,saldus rajons,455888
LV,25,riga,456173
LV,24,rēzekne municipality,456197
LV,23,rēzekne,456203
LV,22,preiļu novads,456528
LV,21,ogre,457061
LV,20,madona municipality,457712
LV,19,ludza municipality,457773
LV,18,limbaži municipality,457889
LV,16,liepāja,457955
LV,15,kuldīga municipality,458459
LV,14,krāslava municipality,458621
LV,13,jūrmala,459202
LV,12,jelgava municipality,459278
LV,11,jelgava,459281
LV,10,jēkabpils municipality,459282
LV,09,gulbene municipality,459664
LV,08,dobele municipality,460311
LV,06,daugavpils,460414
LV,05,cēsis municipality,460569
LV,04,bauska municipality,461112
LV,03,balvi municipality,461160
LV,02,alūksne municipality,461525
LV,01,aizkraukle municipality,461613
LV,95,mārupe,7628319
LV,A2,olaine,7628320
LV,80,ķekava,7628322
LV,C3,salaspils municipality,7628323
LV,34,ādaži,7628327
LV,90,līvāni,7628341
LV,E1,varakļāni municipality,7628342
LV,B5,ropaži municipality,7628359
LV,C7,sigulda municipality,7628362
LV,C5,saulkrasti municipality,7628366
LV,D1,smiltene municipality,7628380
LV,DN,south kurzeme municipality,12276857
LV,AN,augšdaugava municipality,12276858
LY,70,darnah,87204
LY,69,banghāzī,88318
LY,66,al marj,88904
LY,65,al kufrah,88932
LY,63,al jabal al akhḑar,443289
LY,77,tripoli,2210245
LY,76,surt,2210553
LY,75,sabha district,2212774
LY,74,nālūt,2214432
LY,73,murzuq district,2214602
LY,72,mişrātah,2214845
LY,71,ghāt,2217350
LY,68,az zāwiyah,2218972
LY,78,ash shāţiʼ,2219413
LY,64,al jufrah,2219944
LY,67,an nuqāţ al khams,2593778
LY,79,al buţnān,7602688
LY,80,jabal al gharbi,7602689
LY,81,al jafārah,7602690
LY,82,al marqab,7602691
LY,83,al wāḩāt,7602692
LY,84,wādī al ḩayāt,7602693
MA,01,tanger-tetouan-al hoceima,11281874
MA,02,oriental,11281875
MA,03,fès-meknès,11281876
MA,04,rabat-salé-kénitra,11281877
MA,05,béni mellal-khénifra,11281878
MA,06,casablanca-settat,11281879
MA,07,marrakesh-safi,11281880
MA,08,drâa-tafilalet,11281881
MA,09,souss-massa,11281882
MA,10,guelmim-oued noun,11281884
MA,11,laâyoune-sakia el hamra,11281885
MA,12,dakhla-oued ed-dahab,11281886
MC,00,municipality of monaco,3319178
MD,73,raionul edineţ,617077
MD,92,ungheni,617181
MD,91,teleneşti,617255
MD,90,taraclia,617264
MD,88,ştefan-vodă,617283
MD,89,strășeni,617301
MD,87,soroca district,617366
MD,84,rîşcani,617483
MD,83,rezina,617501
MD,82,orhei,617639
MD,81,raionul ocniţa,617656
MD,59,anenii noi,617715
MD,80,nisporeni,617754
MD,79,leova,617903
MD,85,sîngerei,617913
MD,69,criuleni,617962
MD,78,ialoveni,617991
MD,57,chișinău municipality,618069
MD,67,căuşeni,618119
